court_id,date,time,court,status,reservation_link,is_available
4,2025-08-03,9:00 a.m.,Court 10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659938,False
4,2025-08-03,9:00 a.m.,Court 11,Booked,,False
4,2025-08-03,9:00 a.m.,Court 12,Booked,,False
4,2025-08-03,10:00 a.m.,Court 10,Booked,,False
4,2025-08-03,10:00 a.m.,Court 11,Booked,,False
4,2025-08-03,10:00 a.m.,Court 12,Booked,,False
4,2025-08-03,11:00 a.m.,Court 10,Booked,,False
4,2025-08-03,11:00 a.m.,Court 11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659945,False
4,2025-08-03,11:00 a.m.,Court 12,Booked,,False
4,2025-08-03,12:00 p.m.,Court 10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659947,False
4,2025-08-03,12:00 p.m.,Court 11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659948,False
4,2025-08-03,12:00 p.m.,Court 12,Booked,,False
4,2025-08-03,1:00 p.m.,Court 10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659950,False
4,2025-08-03,1:00 p.m.,Court 11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659951,False
4,2025-08-03,1:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659952,False
4,2025-08-03,2:00 p.m.,Court 10,Booked,,False
4,2025-08-03,2:00 p.m.,Court 11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659954,False
4,2025-08-03,2:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659955,False
4,2025-08-03,3:00 p.m.,Court 10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659956,False
4,2025-08-03,3:00 p.m.,Court 11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659957,False
4,2025-08-03,3:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659958,False
4,2025-08-03,4:00 p.m.,Court 10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659959,False
4,2025-08-03,4:00 p.m.,Court 11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659960,False
4,2025-08-03,4:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659961,False
4,2025-08-03,5:00 p.m.,Court 10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659962,False
4,2025-08-03,5:00 p.m.,Court 11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659963,False
4,2025-08-03,5:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659964,False
4,2025-08-03,6:00 p.m.,Court 10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659965,False
4,2025-08-03,6:00 p.m.,Court 11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659966,False
4,2025-08-03,6:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659967,False
4,2025-08-03,7:00 p.m.,Court 10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659968,False
4,2025-08-03,7:00 p.m.,Court 11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659969,False
4,2025-08-03,7:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659970,False
4,2025-08-03,8:00 p.m.,Court 10,Not Available,,False
4,2025-08-03,8:00 p.m.,Court 11,Not Available,,False
4,2025-08-03,8:00 p.m.,Court 12,Not Available,,False
4,2025-08-03,9:00 p.m.,Court 10,Not Available,,False
4,2025-08-03,9:00 p.m.,Court 11,Not Available,,False
4,2025-08-03,9:00 p.m.,Court 12,Not Available,,False
4,2025-08-03,10:00 p.m.,Court 10,Not Available,,False
4,2025-08-03,10:00 p.m.,Court 11,Not Available,,False
4,2025-08-03,10:00 p.m.,Court 12,Not Available,,False
4,2025-08-04,6:00 a.m.,Court 10,Not Available,,False
4,2025-08-04,6:00 a.m.,Court 11,Not Available,,False
4,2025-08-04,6:00 a.m.,Court 12,Not Available,,False
4,2025-08-04,7:00 a.m.,Court 10,Not Available,,False
4,2025-08-04,7:00 a.m.,Court 11,Not Available,,False
4,2025-08-04,7:00 a.m.,Court 12,Not Available,,False
4,2025-08-04,8:00 a.m.,Court 10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659971,False
4,2025-08-04,8:00 a.m.,Court 11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659972,False
4,2025-08-04,8:00 a.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659973,False
4,2025-08-04,9:00 a.m.,Court 10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659974,False
4,2025-08-04,9:00 a.m.,Court 11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659975,False
4,2025-08-04,9:00 a.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659976,False
4,2025-08-04,10:00 a.m.,Court 10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659977,False
4,2025-08-04,10:00 a.m.,Court 11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659978,False
4,2025-08-04,10:00 a.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659979,False
4,2025-08-04,11:00 a.m.,Court 10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659980,False
4,2025-08-04,11:00 a.m.,Court 11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659981,False
4,2025-08-04,11:00 a.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659982,False
4,2025-08-04,12:00 p.m.,Court 10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659983,False
4,2025-08-04,12:00 p.m.,Court 11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659984,False
4,2025-08-04,12:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659985,False
4,2025-08-04,1:00 p.m.,Court 10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659986,False
4,2025-08-04,1:00 p.m.,Court 11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659987,False
4,2025-08-04,1:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659988,False
4,2025-08-04,2:00 p.m.,Court 10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659989,False
4,2025-08-04,2:00 p.m.,Court 11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659990,False
4,2025-08-04,2:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659991,False
4,2025-08-04,3:00 p.m.,Court 10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659992,False
4,2025-08-04,3:00 p.m.,Court 11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659993,False
4,2025-08-04,3:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659994,False
4,2025-08-04,4:00 p.m.,Court 10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659995,False
4,2025-08-04,4:00 p.m.,Court 11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659996,False
4,2025-08-04,4:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659997,False
4,2025-08-04,5:00 p.m.,Court 10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659998,False
4,2025-08-04,5:00 p.m.,Court 11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/659999,False
4,2025-08-04,5:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660000,False
4,2025-08-04,6:00 p.m.,Court 10,Booked,,False
4,2025-08-04,6:00 p.m.,Court 11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660002,False
4,2025-08-04,6:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660003,False
4,2025-08-04,7:00 p.m.,Court 10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660004,False
4,2025-08-04,7:00 p.m.,Court 11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660005,False
4,2025-08-04,7:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660006,False
4,2025-08-04,8:00 p.m.,Court 10,Not Available,,False
4,2025-08-04,8:00 p.m.,Court 11,Not Available,,False
4,2025-08-04,8:00 p.m.,Court 12,Not Available,,False
4,2025-08-04,9:00 p.m.,Court 10,Not Available,,False
4,2025-08-04,9:00 p.m.,Court 11,Not Available,,False
4,2025-08-04,9:00 p.m.,Court 12,Not Available,,False
4,2025-08-04,10:00 p.m.,Court 10,Not Available,,False
4,2025-08-04,10:00 p.m.,Court 11,Not Available,,False
4,2025-08-04,10:00 p.m.,Court 12,Not Available,,False
4,2025-08-05,6:00 a.m.,Court 10,Not Available,,False
4,2025-08-05,6:00 a.m.,Court 11,Not Available,,False
4,2025-08-05,6:00 a.m.,Court 12,Not Available,,False
4,2025-08-05,7:00 a.m.,Court 10,Not Available,,False
4,2025-08-05,7:00 a.m.,Court 11,Not Available,,False
4,2025-08-05,7:00 a.m.,Court 12,Not Available,,False
4,2025-08-05,8:00 a.m.,Court 10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660007,False
4,2025-08-05,8:00 a.m.,Court 11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660008,False
4,2025-08-05,8:00 a.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660009,False
4,2025-08-05,9:00 a.m.,Court 10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660010,False
4,2025-08-05,9:00 a.m.,Court 11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660011,False
4,2025-08-05,9:00 a.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660012,False
4,2025-08-05,10:00 a.m.,Court 10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660013,False
4,2025-08-05,10:00 a.m.,Court 11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660014,False
4,2025-08-05,10:00 a.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660015,False
4,2025-08-05,11:00 a.m.,Court 10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660016,False
4,2025-08-05,11:00 a.m.,Court 11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660017,False
4,2025-08-05,11:00 a.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660018,False
4,2025-08-05,12:00 p.m.,Court 10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660019,False
4,2025-08-05,12:00 p.m.,Court 11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660020,False
4,2025-08-05,12:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660021,False
4,2025-08-05,1:00 p.m.,Court 10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660022,False
4,2025-08-05,1:00 p.m.,Court 11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660023,False
4,2025-08-05,1:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660024,False
4,2025-08-05,2:00 p.m.,Court 10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660025,False
4,2025-08-05,2:00 p.m.,Court 11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660026,False
4,2025-08-05,2:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660027,False
4,2025-08-05,3:00 p.m.,Court 10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660028,False
4,2025-08-05,3:00 p.m.,Court 11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660029,False
4,2025-08-05,3:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660030,False
4,2025-08-05,4:00 p.m.,Court 10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660031,False
4,2025-08-05,4:00 p.m.,Court 11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660032,False
4,2025-08-05,4:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660033,False
4,2025-08-05,5:00 p.m.,Court 10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660034,False
4,2025-08-05,5:00 p.m.,Court 11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660035,False
4,2025-08-05,5:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660036,False
4,2025-08-05,6:00 p.m.,Court 10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660037,False
4,2025-08-05,6:00 p.m.,Court 11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660038,False
4,2025-08-05,6:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660039,False
4,2025-08-05,7:00 p.m.,Court 10,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660040,False
4,2025-08-05,7:00 p.m.,Court 11,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660041,False
4,2025-08-05,7:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/660042,False
4,2025-08-05,8:00 p.m.,Court 10,Not Available,,False
4,2025-08-05,8:00 p.m.,Court 11,Not Available,,False
4,2025-08-05,8:00 p.m.,Court 12,Not Available,,False
4,2025-08-05,9:00 p.m.,Court 10,Not Available,,False
4,2025-08-05,9:00 p.m.,Court 11,Not Available,,False
4,2025-08-05,9:00 p.m.,Court 12,Not Available,,False
4,2025-08-05,10:00 p.m.,Court 10,Not Available,,False
4,2025-08-05,10:00 p.m.,Court 11,Not Available,,False
4,2025-08-05,10:00 p.m.,Court 12,Not Available,,False
7,2025-07-30,6:00 a.m.,Court 12,Not Available,,False
7,2025-07-30,6:00 a.m.,Court 13,Not Available,,False
7,2025-07-30,6:00 a.m.,Court 14,Not Available,,False
7,2025-07-30,6:00 a.m.,Court 15,Not Available,,False
7,2025-07-30,7:00 a.m.,Court 12,Not Available,,False
7,2025-07-30,7:00 a.m.,Court 13,Not Available,,False
7,2025-07-30,7:00 a.m.,Court 14,Not Available,,False
7,2025-07-30,7:00 a.m.,Court 15,Not Available,,False
7,2025-07-30,8:00 a.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673330,False
7,2025-07-30,8:00 a.m.,Court 13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673329,False
7,2025-07-30,8:00 a.m.,Court 14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673328,False
7,2025-07-30,8:00 a.m.,Court 15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673327,False
7,2025-07-30,9:00 a.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673334,False
7,2025-07-30,9:00 a.m.,Court 13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673333,False
7,2025-07-30,9:00 a.m.,Court 14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673332,False
7,2025-07-30,9:00 a.m.,Court 15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673331,False
7,2025-07-30,10:00 a.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673338,False
7,2025-07-30,10:00 a.m.,Court 13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673337,False
7,2025-07-30,10:00 a.m.,Court 14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673336,False
7,2025-07-30,10:00 a.m.,Court 15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673335,False
7,2025-07-30,11:00 a.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673342,False
7,2025-07-30,11:00 a.m.,Court 13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673341,False
7,2025-07-30,11:00 a.m.,Court 14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673340,False
7,2025-07-30,11:00 a.m.,Court 15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673339,False
7,2025-07-30,12:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673346,False
7,2025-07-30,12:00 p.m.,Court 13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673345,False
7,2025-07-30,12:00 p.m.,Court 14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673344,False
7,2025-07-30,12:00 p.m.,Court 15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673343,False
7,2025-07-30,1:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673350,False
7,2025-07-30,1:00 p.m.,Court 13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673349,False
7,2025-07-30,1:00 p.m.,Court 14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673348,False
7,2025-07-30,1:00 p.m.,Court 15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673347,False
7,2025-07-30,2:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673354,False
7,2025-07-30,2:00 p.m.,Court 13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673353,False
7,2025-07-30,2:00 p.m.,Court 14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673352,False
7,2025-07-30,2:00 p.m.,Court 15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673351,False
7,2025-07-30,3:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673358,False
7,2025-07-30,3:00 p.m.,Court 13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673357,False
7,2025-07-30,3:00 p.m.,Court 14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673356,False
7,2025-07-30,3:00 p.m.,Court 15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673355,False
7,2025-07-30,4:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673362,False
7,2025-07-30,4:00 p.m.,Court 13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673361,False
7,2025-07-30,4:00 p.m.,Court 14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673360,False
7,2025-07-30,4:00 p.m.,Court 15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673359,False
7,2025-07-30,5:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673366,False
7,2025-07-30,5:00 p.m.,Court 13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673365,False
7,2025-07-30,5:00 p.m.,Court 14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673364,False
7,2025-07-30,5:00 p.m.,Court 15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673363,False
7,2025-07-30,6:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673370,False
7,2025-07-30,6:00 p.m.,Court 13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673369,False
7,2025-07-30,6:00 p.m.,Court 14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673368,False
7,2025-07-30,6:00 p.m.,Court 15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673367,False
7,2025-07-30,7:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673374,False
7,2025-07-30,7:00 p.m.,Court 13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673373,False
7,2025-07-30,7:00 p.m.,Court 14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673372,False
7,2025-07-30,7:00 p.m.,Court 15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673371,False
7,2025-07-30,8:00 p.m.,Court 12,Not Available,,False
7,2025-07-30,8:00 p.m.,Court 13,Not Available,,False
7,2025-07-30,8:00 p.m.,Court 14,Not Available,,False
7,2025-07-30,8:00 p.m.,Court 15,Not Available,,False
7,2025-07-30,9:00 p.m.,Court 12,Not Available,,False
7,2025-07-30,9:00 p.m.,Court 13,Not Available,,False
7,2025-07-30,9:00 p.m.,Court 14,Not Available,,False
7,2025-07-30,9:00 p.m.,Court 15,Not Available,,False
7,2025-07-30,10:00 p.m.,Court 12,Not Available,,False
7,2025-07-30,10:00 p.m.,Court 13,Not Available,,False
7,2025-07-30,10:00 p.m.,Court 14,Not Available,,False
7,2025-07-30,10:00 p.m.,Court 15,Not Available,,False
7,2025-07-31,6:00 a.m.,Court 12,Not Available,,False
7,2025-07-31,6:00 a.m.,Court 13,Not Available,,False
7,2025-07-31,6:00 a.m.,Court 14,Not Available,,False
7,2025-07-31,6:00 a.m.,Court 15,Not Available,,False
7,2025-07-31,7:00 a.m.,Court 12,Not Available,,False
7,2025-07-31,7:00 a.m.,Court 13,Not Available,,False
7,2025-07-31,7:00 a.m.,Court 14,Not Available,,False
7,2025-07-31,7:00 a.m.,Court 15,Not Available,,False
7,2025-07-31,8:00 a.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673378,False
7,2025-07-31,8:00 a.m.,Court 13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673377,False
7,2025-07-31,8:00 a.m.,Court 14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673376,False
7,2025-07-31,8:00 a.m.,Court 15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673375,False
7,2025-07-31,9:00 a.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673382,False
7,2025-07-31,9:00 a.m.,Court 13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673381,False
7,2025-07-31,9:00 a.m.,Court 14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673380,False
7,2025-07-31,9:00 a.m.,Court 15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673379,False
7,2025-07-31,10:00 a.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673386,False
7,2025-07-31,10:00 a.m.,Court 13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673385,False
7,2025-07-31,10:00 a.m.,Court 14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673384,False
7,2025-07-31,10:00 a.m.,Court 15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673383,False
7,2025-07-31,11:00 a.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673390,False
7,2025-07-31,11:00 a.m.,Court 13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673389,False
7,2025-07-31,11:00 a.m.,Court 14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673388,False
7,2025-07-31,11:00 a.m.,Court 15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673387,False
7,2025-07-31,12:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673394,False
7,2025-07-31,12:00 p.m.,Court 13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673393,False
7,2025-07-31,12:00 p.m.,Court 14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673392,False
7,2025-07-31,12:00 p.m.,Court 15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673391,False
7,2025-07-31,1:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673398,False
7,2025-07-31,1:00 p.m.,Court 13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673397,False
7,2025-07-31,1:00 p.m.,Court 14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673396,False
7,2025-07-31,1:00 p.m.,Court 15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673395,False
7,2025-07-31,2:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673402,False
7,2025-07-31,2:00 p.m.,Court 13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673401,False
7,2025-07-31,2:00 p.m.,Court 14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673400,False
7,2025-07-31,2:00 p.m.,Court 15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673399,False
7,2025-07-31,3:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673406,False
7,2025-07-31,3:00 p.m.,Court 13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673405,False
7,2025-07-31,3:00 p.m.,Court 14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673404,False
7,2025-07-31,3:00 p.m.,Court 15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673403,False
7,2025-07-31,4:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673410,False
7,2025-07-31,4:00 p.m.,Court 13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673409,False
7,2025-07-31,4:00 p.m.,Court 14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673408,False
7,2025-07-31,4:00 p.m.,Court 15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673407,False
7,2025-07-31,5:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673414,False
7,2025-07-31,5:00 p.m.,Court 13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673413,False
7,2025-07-31,5:00 p.m.,Court 14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673412,False
7,2025-07-31,5:00 p.m.,Court 15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673411,False
7,2025-07-31,6:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673418,False
7,2025-07-31,6:00 p.m.,Court 13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673417,False
7,2025-07-31,6:00 p.m.,Court 14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673416,False
7,2025-07-31,6:00 p.m.,Court 15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673415,False
7,2025-07-31,7:00 p.m.,Court 12,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673422,False
7,2025-07-31,7:00 p.m.,Court 13,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673421,False
7,2025-07-31,7:00 p.m.,Court 14,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673420,False
7,2025-07-31,7:00 p.m.,Court 15,Reserve this time,https://www.nycgovparks.org/tennisreservation/reserve/673419,False
7,2025-07-31,8:00 p.m.,Court 12,Not Available,,False
7,2025-07-31,8:00 p.m.,Court 13,Not Available,,False
7,2025-07-31,8:00 p.m.,Court 14,Not Available,,False
7,2025-07-31,8:00 p.m.,Court 15,Not Available,,False
7,2025-07-31,9:00 p.m.,Court 12,Not Available,,False
7,2025-07-31,9:00 p.m.,Court 13,Not Available,,False
7,2025-07-31,9:00 p.m.,Court 14,Not Available,,False
7,2025-07-31,9:00 p.m.,Court 15,Not Available,,False
7,2025-07-31,10:00 p.m.,Court 12,Not Available,,False
7,2025-07-31,10:00 p.m.,Court 13,Not Available,,False
